1.000000000000000000e+03 1.298887121954014729e+05 4.329619195738933922e+04 6.872759999999999980e-01 3.757060425934827252e-01 4.418932319052293334e-02 1.216808941453035968e-03
3.593813663804625776e+03 1.298887131820996146e+05 4.329619212213799619e+04 6.872759999999999980e-01 3.757011940652853488e-01 4.418903686583932483e-02 1.216808941453035968e-03
1.291549665014882703e+04 1.298887167279686400e+05 4.329619271420225414e+04 6.872759999999999980e-01 3.756837700958494675e-01 4.418800789272261248e-02 1.216808941453035968e-03
4.641588833612782037e+04 1.298887294693505537e+05 4.329619484182001906e+04 6.872759999999999980e-01 3.756211604022315353e-01 4.418431023975918914e-02 1.216808941453035968e-03
1.668100537200059043e+05 1.298887752361270686e+05 4.329620248613355216e+04 6.872759999999999980e-01 3.753962677227798417e-01 4.417102493487700537e-02 1.216808941453035968e-03
5.994842503189408453e+05 1.298889394119235512e+05 4.329622993322754337e+04 6.872759999999999980e-01 3.745895260414101036e-01 4.412332391130763254e-02 1.216808941453035968e-03
2.154434690031886566e+06 1.298895255558374483e+05 4.329632824906180031e+04 6.872759999999999980e-01 3.717092705701159905e-01 4.395246031957439348e-02 1.216808941453035968e-03
7.742636826811277308e+06 1.298915829516398808e+05 4.329667743338827859e+04 6.872759999999999980e-01 3.615993079873125460e-01 4.334563752621674315e-02 1.216808941453035968e-03
2.782559402207125723e+07 1.298983836149558920e+05 4.329788056906107522e+04 6.872759999999999980e-01 3.281797448095560843e-01 4.125511049807698699e-02 1.216808941453035968e-03
1.000000000000000000e+08 1.299167347739763791e+05 4.330161006481179356e+04 6.872840000000000060e-01 2.379859186867341048e-01 3.477805009326995905e-02 1.212066004803388081e-03
