9.999999999999999547e-08 2.978239076345482461e-01 4.658984985978451200e+17 7.707640000000000047e-01 3.807148988074834928e-02 8.069598707413945600e+17 2.496480562712236062e-02
2.782559402207125871e-07 2.805908313533522769e-01 4.661302547563489280e+17 7.931639999999999802e-01 8.231813473056848185e-03 8.073612841829957120e+17 1.389359507111099373e-02
7.742636826811277952e-07 2.776439996554890821e-01 4.665970296269432960e+17 8.011399999999999633e-01 3.129259182925391101e-03 8.081697619745784320e+17 1.462084593995847948e-02
2.154434690031882236e-06 2.760083536356395251e-01 4.671978799943267200e+17 8.038199999999999790e-01 4.537993164327671519e-04 8.092104653386365440e+17 1.367342239528931969e-02
5.994842503189408736e-06 2.770494978511958140e-01 4.673715248277592320e+17 8.059080000000000688e-01 2.082350221406214282e-03 8.095112270126021120e+17 1.474195482288559109e-02
1.668100537200059254e-05 2.804524369428453290e-01 4.661408507446103680e+17 8.075319999999999165e-01 7.947258421659711067e-03 8.073796369730142720e+17 1.242745026141725377e-02
4.641588833612772302e-05 2.757919311714266408e-01 4.618729244944498560e+17 8.151439999999999797e-01 3.988056041424550445e-04 7.999873718648090880e+17 1.502744156534950451e-03
1.291549665014882751e-04 2.757976168528044059e-01 4.504956510071116800e+17 8.151880000000000237e-01 3.933005157325722813e-04 7.802813561331338240e+17 1.745957616896791267e-03
3.593813663804625697e-04 2.758011123722024505e-01 4.210416306457838720e+17 8.151159999999999517e-01 4.130136888012655885e-04 7.292654963801457920e+17 1.631700952993523756e-03
1.000000000000000021e-03 2.758664779105206022e-01 3.485724046981925760e+17 8.151079999999999437e-01 4.093242694780378928e-04 6.037451150537290240e+17 1.373037508591800531e-03
