9.999999999999999547e-08 3.288750191746754314e-01 5.849696657347330797e-01 6.428639999999999910e-01 4.491532548736632859e-04 1.606026254147726595e-01 3.938121542055299240e-02
1.291549665014882683e-06 3.290829026054850059e-01 5.802356407323226994e-01 6.436279999999999779e-01 4.724078565528831383e-04 1.551845377826576999e-01 3.818223817431348061e-02
1.668100537200059254e-05 3.291789315736043942e-01 5.835453574552890155e-01 6.433399999999999119e-01 4.782192032232145660e-04 1.592645806374250739e-01 3.831284171136357247e-02
2.154434690031884489e-04 3.292526169837404204e-01 5.862214677520917183e-01 6.430599999999999650e-01 4.834096133159021536e-04 1.632996080034351261e-01 3.859000886239856432e-02
2.782559402207125665e-03 3.295213298968775462e-01 5.621676519279137363e-01 6.456959999999999367e-01 4.919062181758187364e-04 1.433528659967348573e-01 3.788099428473332142e-02
3.593813663804625719e-02 3.347922449937846823e-01 4.683235001771062778e-01 6.645240000000000036e-01 4.905183231667466269e-04 8.351295678273683298e-02 3.841456952771955813e-02
4.641588833612781961e-01 3.618950458828640304e-01 4.051446002827249204e-01 6.822080000000000366e-01 4.295195565081383511e-04 2.925128292200689095e-02 2.786888846007318579e-02
5.994842503189421024e+00 4.204197426582382269e-01 4.506180186235477225e-01 6.654639999999999445e-01 4.453449580510034631e-04 2.656228395318232377e-02 6.017664663305838033e-03
7.742636826811278183e+01 4.738922870603567428e-01 4.788160368232234898e-01 6.573160000000000114e-01 2.260482958196316364e-04 4.192147683179070841e-03 2.236722602380566017e-03
1.000000000000000000e+03 4.950769789796763409e-01 4.953398098910591352e-01 6.573320000000000274e-01 2.927952988836023950e-05 2.699744478634891068e-04 2.225104042511297751e-03
