1.000000000000000048e-04 2.919594755918565321e-01 2.506773828335335680e+17 6.925000000000000044e-01 5.586917055228433210e-04 4.341859633760736640e+17 6.348769090146530458e-02
3.593813663804625697e-04 2.933164036792161866e-01 2.281719855332904960e+17 7.490279999999999161e-01 5.435771954566814964e-04 3.952054718075292800e+17 5.157914539811608162e-02
1.291549665014883998e-03 2.946009637286492455e-01 1.517103436526083840e+17 7.461400000000000254e-01 6.323470479957676339e-04 2.627700232400516800e+17 5.047182104897740551e-02
4.641588833612782412e-03 2.960892882948459870e-01 3.367699036486740400e+16 7.869160000000000599e-01 6.868873520387009908e-04 5.833025835795750400e+16 5.894837063057804631e-03
1.668100537200059227e-02 2.995847077039217599e-01 8.258217145023509000e+15 7.892360000000000486e-01 6.473301124197972101e-04 1.430365167511658200e+16 3.602530221941263600e-03
5.994842503189409116e-02 3.082306597178814389e-01 4.895061176026877600e+16 7.812600000000000655e-01 2.962288402407019911e-04 8.478494663036308800e+16 1.333452661326987474e-03
2.154434690031884481e-01 3.232895920808366297e-01 6.505973944142548750e+14 7.651679999999998483e-01 2.840755974843797954e-04 1.126867742396967500e+15 1.465332726721130284e-03
7.742636826811277739e-01 3.432322296610891277e-01 6.712860641635996000e+16 7.476879999999999082e-01 1.935721788202603936e-03 1.162701569544294240e+17 2.051387822914046370e-03
2.782559402207125832e+00 3.699820290665192246e-01 5.688628243578840800e+16 7.303439999999998822e-01 1.521836644344773046e-02 9.852993143249817600e+16 1.213497424801563297e-03
1.000000000000000000e+01 3.771574872153986568e-01 6.816460453066296000e+15 7.170999999999999597e-01 1.662681751111821666e-03 1.180645583249478400e+16 6.608963610128225103e-04
