9.999999999999999547e-08 1.055140089171838335e+05 3.711002809204150981e+04 6.806399999999999118e-01 9.994050105354655500e+01 1.531278061862355344e+03 1.829928610629389177e-02
1.291549665014882683e-06 1.055140089172546286e+05 3.711002809204538062e+04 6.806399999999999118e-01 9.994050105336977197e+01 1.531278061860154594e+03 1.829928610629389177e-02
1.668100537200059254e-05 1.055140089181685034e+05 3.711002809209547559e+04 6.806399999999999118e-01 9.994050105102648729e+01 1.531278061831732202e+03 1.829928610629389177e-02
2.154434690031884489e-04 1.055140089299719548e+05 3.711002809274248284e+04 6.806399999999999118e-01 9.994050102085644482e+01 1.531278061464661960e+03 1.829928610629389177e-02
2.782559402207125665e-03 1.055140090824194631e+05 3.711002810109888378e+04 6.806399999999999118e-01 9.994050063091954428e+01 1.531278056723694363e+03 1.829928610629389177e-02
3.593813663804625719e-02 1.055140110513543186e+05 3.711002820902598614e+04 6.806399999999999118e-01 9.994049559494813195e+01 1.531277995491850788e+03 1.829928610629389177e-02
4.641588833612781961e-01 1.055140364810938190e+05 3.711002960295888624e+04 6.806399999999999118e-01 9.994043055282278942e+01 1.531277204652525370e+03 1.829928610629389177e-02
5.994842503189421024e+00 1.055143649134101433e+05 3.711004760642295150e+04 6.806399999999999118e-01 9.993959051363596302e+01 1.531266990631830822e+03 1.829928610629389177e-02
7.742636826811278183e+01 1.055186058794982382e+05 3.711028015152917214e+04 6.806399999999999118e-01 9.992874301121803171e+01 1.531135081819735660e+03 1.829928610629389177e-02
1.000000000000000000e+03 1.055732302347556688e+05 3.711328714376979769e+04 6.805799999999999628e-01 9.978897842426690090e+01 1.529433137062139167e+03 1.826642778432608499e-02
