1.000000000000000048e-04 2.955487246156340841e-01 3.990937838624834533e-01 7.881359999999999477e-01 4.635828654747446947e-04 4.468735885751055209e-02 3.886213581366824380e-03
4.641588833612777317e-04 2.974268399169343047e-01 3.437937874568399166e-01 7.876919999999999478e-01 4.829549432867491238e-04 2.457449138866849014e-02 2.790025089492892060e-03
2.154434690031882104e-03 3.000466284935709993e-01 3.146899829159177653e-01 7.862040000000000139e-01 4.239296138969295743e-04 5.980818074329511021e-03 1.869891975489518634e-03
1.000000000000000021e-02 3.047592172150703216e-01 3.083231620846337839e-01 7.818639999999998924e-01 3.196599337366509024e-04 1.146316931247545311e-03 1.224000000000004598e-03
4.641588833612777382e-02 3.132311029095382615e-01 3.145916938583488975e-01 7.744199999999999973e-01 2.334603712888341548e-04 7.464783212287482090e-04 1.091428421839909114e-03
2.154434690031882260e-01 3.320019065250737755e-01 3.326813052191759934e-01 7.588559999999999750e-01 1.823709887729430294e-04 7.881679365594829526e-04 7.422775761128808797e-04
1.000000000000000000e+00 3.758440337230514738e-01 3.760794350371485795e-01 7.274680000000000035e-01 2.548818433097335017e-04 4.746541246375726416e-04 1.008658515058503827e-03
4.641588833612772191e+00 4.293227353700572735e-01 4.294006994096133956e-01 7.033960000000000212e-01 2.060627256560819561e-04 2.206559350516771397e-04 1.304239241857099675e-03
2.154434690031882127e+01 4.712258386163403756e-01 4.712432836796277558e-01 6.925120000000000164e-01 1.082093170391535634e-04 7.248778507689653059e-05 1.007682489676192802e-03
1.000000000000000000e+02 4.920017777180364371e-01 4.920043879207594006e-01 6.886760000000000659e-01 3.630432208466482336e-05 1.591090583302463921e-05 1.107436679905460328e-03
