9.999999999999999547e-08 2.773965997521347648e-01 9.245364450536115000e+14 7.959880000000000289e-01 6.514605673716521292e-04 1.601344096281809500e+15 1.620189569155409959e-02
1.291549665014882683e-06 2.773991873911791917e-01 9.268432414389093750e+14 8.140439999999999898e-01 6.512323628490652083e-04 1.605339584823861500e+15 1.121106596180760327e-03
1.668100537200059254e-05 2.774108590565340648e-01 9.256850532884706250e+14 8.143320000000000558e-01 6.504455153656748699e-04 1.603333544102578250e+15 1.301980030568829693e-03
2.154434690031884489e-04 2.774245383406277465e-01 8.838757333203110000e+14 8.143440000000000678e-01 6.503977607688426034e-04 1.530917677687822000e+15 1.177087932144441551e-03
2.782559402207125665e-03 2.777984694744691230e-01 4.855432250207216250e+14 8.140560000000000018e-01 6.425929903455392892e-04 8.409855350066005000e+14 1.199279783870305614e-03
3.593813663804625719e-02 2.844271544379314842e-01 2.007243431528658984e+13 8.074599999999999556e-01 4.633123349851980127e-04 3.476647606530480078e+13 8.357128693516804440e-04
4.641588833612781961e-01 3.145612564688135548e-01 3.344671316027634375e+13 7.745560000000000223e-01 2.165066858054995379e-04 5.793140653806053125e+13 1.255840754235984253e-03
5.994842503189421024e+00 3.642299453987414282e-01 9.007477519069403125e+13 7.386360000000000703e-01 6.948821203513657740e-04 1.560140871095387812e+14 2.388676621060297975e-03
7.742636826811278183e+01 4.053598769174127647e-01 2.290598956644620117e+12 7.174960000000000226e-01 6.950347962264945409e-04 3.967433772291830566e+12 1.216131571829287550e-03
1.000000000000000000e+03 4.327319016272339613e-01 1.992503342699056250e+13 7.076879999999999837e-01 2.234512736143207719e-03 3.451117023721893750e+13 2.554631871718500685e-03
