9.999999999999999547e-08 1.045774973152359307e+05 3.992478804741843487e+04 6.698120000000000740e-01 2.776416963277160335e+02 6.238942137979022391e+02 9.717134557059532718e-03
1.291549665014882683e-06 1.045774973153179162e+05 3.992478804741593194e+04 6.698120000000000740e-01 2.776416963256457962e+02 6.238942137960018499e+02 9.717134557059532718e-03
1.668100537200059254e-05 1.045774973163768882e+05 3.992478804738368490e+04 6.698120000000000740e-01 2.776416962986766066e+02 6.238942137714890350e+02 9.717134557059532718e-03
2.154434690031884489e-04 1.045774973300540150e+05 3.992478804696719453e+04 6.698120000000000740e-01 2.776416959504417719e+02 6.238942134548871081e+02 9.717134557059532718e-03
2.782559402207125665e-03 1.045774975067006017e+05 3.992478804158803541e+04 6.698120000000000740e-01 2.776416914528398365e+02 6.238942093657767600e+02 9.717134557059532718e-03
3.593813663804625719e-02 1.045774997881787713e+05 3.992478797211345955e+04 6.698120000000000740e-01 2.776416333640678999e+02 6.238941565529570425e+02 9.717134557059532718e-03
4.641588833612781961e-01 1.045775292545645207e+05 3.992478707481720630e+04 6.698120000000000740e-01 2.776408831199042311e+02 6.238934744497375959e+02 9.717134557059532718e-03
5.994842503189421024e+00 1.045779098212203389e+05 3.992477548617434513e+04 6.698120000000000740e-01 2.776311935496878505e+02 6.238846648464268583e+02 9.717134557059532718e-03
7.742636826811278183e+01 1.045828239694422518e+05 3.992462587713973335e+04 6.698239999999999750e-01 2.775060822206434068e+02 6.237709008793270868e+02 9.721807239397452227e-03
1.000000000000000000e+03 1.046461163844526745e+05 3.992270425904497097e+04 6.698319999999999830e-01 2.758959106105915566e+02 6.223043190933944970e+02 9.727851972557970822e-03
