9.999999999999999547e-08 1.021967803072095267e+05 3.406823688535942347e+04 7.213119999999999532e-01 8.601177802585749532e+01 8.319498342836575944e+01 2.343139773893121187e-03
1.291549665014882683e-06 1.021967803072949464e+05 3.406823688536831469e+04 7.213119999999999532e-01 8.601177802570127540e+01 8.319498342821057690e+01 2.343139773893121187e-03
1.668100537200059254e-05 1.021967803083981125e+05 3.406823688548327482e+04 7.213119999999999532e-01 8.601177802345165446e+01 8.319498342625101373e+01 2.343139773893121187e-03
2.154434690031884489e-04 1.021967803226458491e+05 3.406823688696786849e+04 7.213119999999999532e-01 8.601177799445906658e+01 8.319498340092327737e+01 2.343139773893121187e-03
2.782559402207125665e-03 1.021967805066625879e+05 3.406823690614222869e+04 7.213119999999999532e-01 8.601177762024427409e+01 8.319498307379949154e+01 2.343139773893121187e-03
3.593813663804625719e-02 1.021967828833299427e+05 3.406823715378865745e+04 7.213119999999999532e-01 8.601177278687424632e+01 8.319497884884339101e+01 2.343139773893121187e-03
4.641588833612781961e-01 1.021968135791294044e+05 3.406824035226518026e+04 7.213119999999999532e-01 8.601171036171700734e+01 8.319492428151637853e+01 2.343139773893121187e-03
5.994842503189421024e+00 1.021972100240374857e+05 3.406828166215876263e+04 7.213119999999999532e-01 8.601090412702654930e+01 8.319421952593631886e+01 2.343139773893121187e-03
7.742636826811278183e+01 1.022023292082850239e+05 3.406881519674832816e+04 7.213119999999999532e-01 8.600049406515138628e+01 8.318511868971319245e+01 2.343139773893121187e-03
1.000000000000000000e+03 1.022682632053462294e+05 3.407570551221958885e+04 7.212560000000001192e-01 8.586651832861443268e+01 8.306781528939252723e+01 2.359783040874751780e-03
