9.999999999999999547e-08 3.229210542106890625e-01 3.916965583205041512e-01 7.352680000000000327e-01 4.559483144755627432e-04 5.377220785109237955e-02 1.581102147237804095e-02
1.291549665014882683e-06 3.236645113807079532e-01 3.554893810687020927e-01 7.617519999999999847e-01 4.747458309985466089e-04 4.890312456015830089e-02 1.414236189609099827e-03
1.668100537200059254e-05 3.240297539345225464e-01 3.504331841720990659e-01 7.626319999999998656e-01 5.026350591862386750e-04 4.226398546484102375e-02 1.620883709585617958e-03
2.154434690031884489e-04 3.241468306802527399e-01 3.492130180859424060e-01 7.621519999999999406e-01 5.134130663306167791e-04 4.001946368727858638e-02 1.719627866720001806e-03
2.782559402207125665e-03 3.246525613022976375e-01 3.489855940269785406e-01 7.619759999999998756e-01 5.155531916128670410e-04 3.879978876906391844e-02 1.324646367903496583e-03
3.593813663804625719e-02 3.283944314967219280e-01 3.574766981540052346e-01 7.589280000000000470e-01 5.502879066197229789e-04 4.707888982311979331e-02 1.148048779451445699e-03
4.641588833612781961e-01 3.473416591787178431e-01 3.678447544586563867e-01 7.400280000000001301e-01 3.971170659715477229e-04 3.349407789194089324e-02 1.591793956515734007e-03
5.994842503189421024e+00 4.089176937425193503e-01 4.091979538205394729e-01 6.957679999999999421e-01 3.191145546558870911e-04 6.327271776040812104e-04 2.440236054155436353e-03
7.742636826811278183e+01 4.787791533830609847e-01 4.795191039247970188e-01 6.577079999999999593e-01 9.876357269993508558e-05 1.012695870002188218e-03 2.210386391561423424e-03
1.000000000000000000e+03 4.979137113590907937e-01 4.979286011847663396e-01 6.573399999999999244e-01 3.923274508552127891e-06 8.085589327046216728e-06 2.231652302667230022e-03
