1.000000000000000000e+03 1.297845430248974008e+05 4.326161522516237892e+04 6.840759999999999064e-01 3.089583725313775342e-01 1.105682539565762956e-01 2.014678138065746551e-03
2.782559402207125913e+03 1.297845446221901366e+05 4.326161548976549966e+04 6.840759999999999064e-01 3.089558088677218928e-01 1.105675646306072818e-01 2.014678138065746551e-03
7.742636826811270112e+03 1.297845490666528349e+05 4.326161622603125579e+04 6.840759999999999064e-01 3.089486754878015828e-01 1.105656465923293974e-01 2.014678138065746551e-03
2.154434690031882201e+04 1.297845614328656229e+05 4.326161827467140392e+04 6.840759999999999064e-01 3.089288276157542423e-01 1.105603098634405090e-01 2.014678138065746551e-03
5.994842503189409035e+04 1.297845958366365521e+05 4.326162397464588867e+04 6.840759999999999064e-01 3.088736092983079828e-01 1.105454626812817642e-01 2.014678138065746551e-03
1.668100537200059043e+05 1.297846915211167507e+05 4.326163983138291223e+04 6.840720000000000134e-01 3.087200347060711780e-01 1.105041695164459270e-01 2.018331984585285642e-03
4.641588833612772287e+05 1.297849574126630177e+05 4.326168392443945049e+04 6.840720000000000134e-01 3.082932741381437247e-01 1.103894235018898773e-01 2.018331984585285642e-03
1.291549665014882805e+06 1.297856945221501228e+05 4.326180638980968797e+04 6.840680000000000094e-01 3.071101857826896153e-01 1.100713305035399825e-01 2.021496475386486916e-03
3.593813663804625627e+06 1.297877244645877363e+05 4.326214541307042236e+04 6.840680000000000094e-01 3.038519346684389055e-01 1.091954022816983422e-01 2.021496475386486916e-03
1.000000000000000000e+07 1.297932132711749437e+05 4.326307541908158601e+04 6.840720000000000134e-01 2.950409038277257423e-01 1.068278030060275663e-01 2.021975271856703889e-03
