9.999999999999999547e-08 1.046955415481786185e+05 3.919186395704213646e+04 6.770920000000000272e-01 2.801951424548313412e+02 5.122684855290546011e+02 1.532768005929142571e-02
1.291549665014882683e-06 1.046955415482687531e+05 3.919186395704255119e+04 6.770920000000000272e-01 2.801951424551223795e+02 5.122684855263884174e+02 1.532768005929142571e-02
1.668100537200059254e-05 1.046955415494332556e+05 3.919186395704786264e+04 6.770920000000000272e-01 2.801951424588231703e+02 5.122684854919959889e+02 1.532768005929142571e-02
2.154434690031884489e-04 1.046955415644728346e+05 3.919186395711645309e+04 6.770920000000000272e-01 2.801951425067366586e+02 5.122684850477825194e+02 1.532768005929142571e-02
2.782559402207125665e-03 1.046955417587168486e+05 3.919186395800227183e+04 6.770920000000000272e-01 2.801951431253825717e+02 5.122684793105498784e+02 1.532768005929142571e-02
3.593813663804625719e-02 1.046955442674741644e+05 3.919186396944311855e+04 6.770920000000000272e-01 2.801951511156227070e+02 5.122684052113262396e+02 1.532768005929142571e-02
4.641588833612781961e-01 1.046955766692779871e+05 3.919186411720894830e+04 6.770920000000000272e-01 2.801952543147475581e+02 5.122674481840150520e+02 1.532768005929142571e-02
5.994842503189421024e+00 1.046959951474574191e+05 3.919186602594408760e+04 6.770920000000000272e-01 2.801965874044315683e+02 5.122550878573611044e+02 1.532768005929142571e-02
7.742636826811278183e+01 1.047013987986392312e+05 3.919189072258408123e+04 6.770879999999999121e-01 2.802138418176174923e+02 5.120954741859384285e+02 1.533078054112053598e-02
1.000000000000000000e+03 1.047709895621957112e+05 3.919221707299967238e+04 6.771080000000000432e-01 2.804427881918574599e+02 5.100383288444533605e+02 1.533385848376066923e-02
