9.999999999999999547e-08 2.935003210605421353e-01 6.686234356830286793e+06 7.981679999999999886e-01 9.088234251020186998e-04 1.158089683374599926e+07 8.848954740532753846e-04
1.291549665014882683e-06 2.935003219392370299e-01 6.684396436628104188e+06 7.981599999999999806e-01 9.088235092518237709e-04 1.157771346259791218e+07 8.993508770218640270e-04
1.668100537200059254e-05 2.935004453482135123e-01 6.661492419002350420e+06 7.982040000000000246e-01 9.088289052858889838e-04 1.153804254064958170e+07 8.542692783894034921e-04
2.154434690031884489e-04 2.935127480711772763e-01 6.465303389239144512e+06 7.981319999999999526e-01 9.091150884039530481e-04 1.119823317704305798e+07 6.670652142032383689e-04
2.782559402207125665e-03 2.938180038103599401e-01 6.617427652172703296e+06 7.980120000000000546e-01 8.990498919326394721e-04 1.146172016647813097e+07 6.182685500654317313e-04
3.593813663804625719e-02 2.976167715384128165e-01 5.429408187999235466e+06 7.944999999999999840e-01 6.873911757489831621e-04 9.404010213292913511e+06 6.678323142825421960e-04
4.641588833612781961e-01 3.206907920510480015e-01 5.985683847392441239e+05 7.707960000000000367e-01 5.648569650366663288e-04 1.036749697198127396e+06 1.012521604707781629e-03
5.994842503189421024e+00 3.715901501414906605e-01 1.437285733307606075e+06 7.336200000000000498e-01 2.967440413490409347e-04 2.489450979855776299e+06 1.068314560417482498e-03
7.742636826811278183e+01 4.178889352549170488e-01 3.996014957473745017e+04 7.073320000000000718e-01 2.356689377149687105e-04 6.921218047147800098e+04 8.277100941754794283e-04
1.000000000000000000e+03 4.644926755771040527e-01 1.770076037223399850e+06 7.033399999999999652e-01 9.843645815899727651e-05 3.065860793038613629e+06 9.594248276963004496e-04
