9.999999999999999547e-08 2.835168095707460423e-01 1.417057964843866602e+13 8.088280000000001024e-01 1.384288316669202157e-03 1.417057964842989648e+13 5.080000000000084448e-04
1.291549665014882683e-06 2.835169390152725288e-01 1.417743614760817188e+13 8.090800000000000214e-01 1.384362812882039551e-03 1.417743614759941406e+13 8.559999999999678977e-04
1.668100537200059254e-05 2.835205961436930711e-01 1.420474049529045703e+13 8.090960000000000374e-01 1.386174465203726669e-03 1.420474049528183984e+13 8.560000000000234088e-04
2.154434690031884489e-04 2.835362867764957273e-01 1.393340570770539062e+13 8.091319999999999624e-01 1.387503384569110931e-03 1.393340570769739844e+13 8.839999999999959002e-04
2.782559402207125665e-03 2.839173574097159092e-01 1.055041793923242383e+13 8.087119999999999864e-01 1.374494018759747638e-03 1.055041793922561523e+13 7.679999999999909122e-04
3.593813663804625719e-02 2.904122109544392538e-01 1.041546793882912598e+12 8.019879999999999232e-01 8.272307654695887358e-04 1.041546793878289062e+12 1.559999999999894804e-04
4.641588833612781961e-01 3.178259397445234447e-01 1.436418041255040894e+11 7.711679999999999646e-01 1.419832951957133993e-05 1.436418041097416992e+11 1.240000000000018865e-03
5.994842503189421024e+00 3.702353161199151144e-01 2.943149194135423828e+12 7.359400000000000386e-01 3.536259439295974527e-04 2.943149194132820312e+12 5.479999999999929372e-04
7.742636826811278183e+01 4.116885492179731543e-01 1.001725567540331543e+12 7.118960000000000843e-01 1.803531407980341061e-04 1.001725567536507812e+12 6.079999999999974314e-04
1.000000000000000000e+03 4.395598617906705252e-01 1.294782400665413284e+10 6.982040000000000468e-01 4.348671583941643437e-04 1.294782400433940697e+10 8.279999999999954063e-04
