9.999999999999999547e-08 2.973285538258181870e-01 5.623307402594845331e+29 5.292400000000000437e-01 1.354050003688545001e-02 9.739854127872448189e+29 1.217841397883977356e-01
1.291549665014882683e-06 1.646306174223943097e+00 5.029663748886201440e+28 6.570840000000000014e-01 2.204875215109951103e+00 8.711633158058253199e+28 4.972825659521958042e-02
1.668100537200059254e-05 5.333442386244356959e-01 9.480613169497289868e+28 7.315880000000000161e-01 4.394149878116648811e-01 1.642090369647591365e+29 3.286576115047390445e-02
2.154434690031884489e-04 4.994952484991920238e-01 3.013702300277108345e+29 7.622959999999999736e-01 3.876114859323194772e-01 5.219885502967148146e+29 3.943947180173690281e-02
2.782559402207125665e-03 3.390456430361810103e-01 9.085022815949473425e+30 7.851840000000001041e-01 8.775013065856326899e-02 1.573572110514696328e+31 1.799934221020315500e-02
3.593813663804625719e-02 1.442713791557172609e+00 2.694791918802159608e+28 7.447440000000000726e-01 1.781843864371577046e+00 4.667516519191365670e+28 4.285555347910000729e-02
4.641588833612781961e-01 5.095955692766115597e+00 5.451322010478646477e+29 7.027319999999999123e-01 8.233288790225616438e+00 9.441966690567535482e+29 8.770461798559985034e-02
5.994842503189421024e+00 3.849522648619949639e-01 2.270930747170501985e+28 7.297000000000000153e-01 2.481765090731524390e-02 3.933367434569661819e+28 1.262962802302583683e-02
7.742636826811278183e+01 5.653058417996099649e-01 1.168000439342065145e+31 7.050400000000000000e-01 1.563936876592031122e-01 2.023036104203227637e+31 1.007938410816850566e-02
1.000000000000000000e+03 8.872366518814668312e-01 8.726561362925280752e+28 6.647359999999999935e-01 6.830458519052132749e-01 1.511484765595409471e+29 3.483561396042850200e-02
